Timestamp,id,lat,long
01/06/2014 06:28:01,35,36.0762253,24.87468932
01/06/2014 06:28:11,35,36.07616684,24.87373747
01/06/2014 06:28:22,35,36.07571181,24.87313456
01/06/2014 06:28:32,35,36.07487256,24.87308127
01/06/2014 06:28:43,35,36.07389917,24.87304798
01/06/2014 06:28:54,35,36.07295501,24.8729828
01/06/2014 06:29:02,35,36.07242914,24.87279532
01/06/2014 06:29:10,35,36.07245101,24.87209725
01/06/2014 06:29:18,35,36.07233978,24.87146176
01/06/2014 06:29:27,35,36.07157157,24.87144068
01/06/2014 06:29:36,35,36.07077965,24.87138603
01/06/2014 06:29:45,35,36.06998685,24.8713996
01/06/2014 06:29:55,35,36.06913355,24.87138252
01/06/2014 06:30:06,35,36.06815822,24.87144717
01/06/2014 06:30:16,35,36.0676703,24.8719248
01/06/2014 06:30:26,35,36.06759183,24.87276531
01/06/2014 06:33:01,4,36.07820944,24.87214094
01/06/2014 06:33:07,4,36.07821571,24.87153082
01/06/2014 06:33:17,4,36.07745268,24.87146442
01/06/2014 06:33:25,4,36.07674975,24.87143358
01/06/2014 06:33:33,4,36.07614799,24.87129841
01/06/2014 06:33:41,4,36.07613056,24.87060044
01/06/2014 06:33:50,4,36.07597306,24.86994761
01/06/2014 06:33:58,4,36.07530104,24.86977995
01/06/2014 06:34:07,4,36.07523389,24.86905709
01/06/2014 06:34:15,4,36.07522307,24.86837075
01/06/2014 06:34:23,4,36.07472444,24.86816714
01/06/2014 06:34:32,4,36.07429825,24.86778565
01/06/2014 06:34:41,4,36.07424528,24.86699688
01/06/2014 06:34:50,4,36.07377064,24.86666911
01/06/2014 06:35:00,4,36.07334074,24.86623536
01/06/2014 06:35:08,4,36.07333648,24.86555229
01/06/2014 06:35:18,4,36.07334506,24.8646763
01/06/2014 06:53:01,19,36.0878448,24.85630104
01/06/2014 06:53:15,19,36.08769841,24.85505085
01/06/2014 06:53:31,19,36.08632832,24.85508314
01/06/2014 06:53:44,19,36.08516742,24.85513243
01/06/2014 06:53:59,19,36.0839442,24.8551242
01/06/2014 06:54:15,19,36.08369049,24.85397799
01/06/2014 06:54:34,19,36.08273329,24.85311717
01/06/2014 06:54:47,19,36.08278701,24.85206741
01/06/2014 06:57:01,10,36.07682482,24.86588655
01/06/2014 06:57:09,10,36.07604414,24.86578658
01/06/2014 06:57:18,10,36.07527134,24.8657952
01/06/2014 06:57:27,10,36.07450164,24.86571056
01/06/2014 06:57:36,10,36.07428051,24.86514375
01/06/2014 06:57:47,10,36.07435356,24.86419699
01/06/2014 06:57:56,10,36.07356982,24.86416663
01/06/2014 07:01:06,7,36.08417833,24.86422672
01/06/2014 07:01:17,7,36.08364261,24.86427281
01/06/2014 07:01:30,7,36.08296118,24.86431422
01/06/2014 07:01:40,7,36.08246844,24.86428111
01/06/2014 07:01:49,7,36.08205195,24.86420142
01/06/2014 07:01:57,7,36.08161613,24.86417831
01/06/2014 07:02:02,7,36.08139121,24.86423187
01/06/2014 07:02:05,11,36.08420077,24.85879713
01/06/2014 07:02:08,32,36.07244101,24.87461799
01/06/2014 07:02:11,32,36.07244932,24.87444505
01/06/2014 07:02:15,7,36.08071757,24.86427546
01/06/2014 07:02:18,7,36.0805795,24.86429806
01/06/2014 07:02:20,32,36.07243534,24.87401959
01/06/2014 07:02:22,34,36.06705158,24.90322573
01/06/2014 07:02:27,32,36.07243528,24.87365329
01/06/2014 07:02:31,32,36.07242213,24.87345101
01/06/2014 07:02:34,34,36.06641329,24.90355699
01/06/2014 07:02:37,11,36.08429215,24.85717539
01/06/2014 07:02:41,7,36.07942791,24.86420072
01/06/2014 07:02:44,32,36.07243568,24.87280753
01/06/2014 07:02:46,32,36.07245305,24.872718
01/06/2014 07:02:49,11,36.08429898,24.85655896
01/06/2014 07:02:52,32,36.07244952,24.87240335
01/06/2014 07:02:54,32,36.07242276,24.87230922
01/06/2014 07:02:58,7,36.07863312,24.86408797
01/06/2014 07:03:01,17,36.06241285,24.8987887
01/06/2014 07:03:03,7,36.07842942,24.86392539
01/06/2014 07:03:06,11,36.08432843,24.85574035
01/06/2014 07:03:08,32,36.07243449,24.87160366
01/06/2014 07:03:11,7,36.0780802,24.86373091
01/06/2014 07:03:14,7,36.07796486,24.86374722
01/06/2014 07:03:16,32,36.07216117,24.87145564
01/06/2014 07:03:19,34,36.06431372,24.90366457
01/06/2014 07:03:22,7,36.07757512,24.86386839
01/06/2014 07:03:24,11,36.08397649,24.85513604
01/06/2014 07:03:26,34,36.06399563,24.90376204
01/06/2014 07:03:30,11,36.08366679,24.85510965
01/06/2014 07:03:33,17,36.06151853,24.89885373
01/06/2014 07:03:35,32,36.07121253,24.8714174
01/06/2014 07:03:39,32,36.07101717,24.87139213
01/06/2014 07:03:43,7,36.07659018,24.86406415
01/06/2014 07:03:45,11,36.0836481,24.85434889
01/06/2014 07:03:47,32,36.07062438,24.87139862
01/06/2014 07:03:49,17,36.06125701,24.8994492
01/06/2014 07:03:51,32,36.07042004,24.87136826
01/06/2014 07:03:54,11,36.08371545,24.85391426
01/06/2014 07:03:56,7,36.07592899,24.86408698
01/06/2014 07:03:58,32,36.070086,24.8713895
01/06/2014 07:04:00,17,36.06080723,24.8991382
01/06/2014 07:04:03,7,36.07555879,24.86408913
01/06/2014 07:04:05,32,36.06973393,24.87140969
01/06/2014 07:04:08,11,36.08302907,24.85377797
01/06/2014 07:04:10,17,36.06033778,24.89899069
01/06/2014 07:04:14,7,36.07504052,24.86409514
01/06/2014 07:04:16,7,36.07491554,24.86410853
01/06/2014 07:04:19,7,36.07476722,24.8641256
01/06/2014 07:04:21,32,36.06893229,24.87139439
01/06/2014 07:04:24,11,36.08273975,24.85333798
01/06/2014 07:04:26,32,36.06868097,24.87136656
01/06/2014 07:04:29,11,36.08276027,24.85304047
01/06/2014 07:04:31,32,36.06842371,24.87139629
01/06/2014 07:04:34,7,36.07402392,24.86418701
01/06/2014 07:04:36,17,36.06003954,24.90018978
01/06/2014 07:04:38,32,36.06811399,24.87143773
01/06/2014 07:04:42,11,36.0827364,24.85237935
01/06/2014 07:04:44,32,36.06781501,24.87149032
01/06/2014 07:04:47,32,36.06772811,24.87157519
01/06/2014 07:04:50,11,36.08271974,24.8520306
01/06/2014 07:04:54,11,36.08273577,24.85181376
01/06/2014 07:04:57,34,36.06031199,24.90395587
01/06/2014 07:05:01,12,36.06782827,24.899077
01/06/2014 07:05:03,34,36.06012273,24.90380346
01/06/2014 07:05:05,35,36.06747397,24.87358351
01/06/2014 07:05:07,35,36.0674664,24.87370357
01/06/2014 07:05:09,35,36.0674733,24.87375709
01/06/2014 07:05:12,12,36.06718691,24.89944546
01/06/2014 07:05:14,11,36.08259983,24.85098536
01/06/2014 07:05:15,34,36.05977705,24.90418345
01/06/2014 07:05:17,34,36.05971595,24.90431169
01/06/2014 07:05:21,11,36.08220391,24.85092094
01/06/2014 07:05:23,34,36.05966427,24.90456825
01/06/2014 07:05:25,12,36.06671809,24.89954608
01/06/2014 07:05:28,35,36.06732953,24.87473802
01/06/2014 07:05:31,11,36.08180867,24.85094331
01/06/2014 07:05:32,35,36.06732325,24.87489702
01/06/2014 07:05:36,35,36.06733963,24.87515438
01/06/2014 07:05:39,17,36.05830453,24.90144745
01/06/2014 07:05:42,35,36.06733143,24.87540833
01/06/2014 07:05:46,34,36.05888586,24.9046645
01/06/2014 07:05:50,34,36.0588176,24.90461619
01/06/2014 07:05:54,17,36.05813953,24.9022309
01/06/2014 07:05:58,12,36.06554975,24.89911253
01/06/2014 07:06:01,35,36.06732062,24.87631463
01/06/2014 07:06:05,17,36.05772679,24.90206855
01/06/2014 07:06:08,35,36.06700382,24.876376
01/06/2014 07:06:12,12,36.06492303,24.89879487
01/06/2014 07:06:15,35,36.06666166,24.87639477
01/06/2014 07:06:19,35,36.06644791,24.87643675
01/06/2014 07:06:23,12,36.06438571,24.89852443
01/06/2014 07:06:26,17,36.05690372,24.90148286
01/06/2014 07:06:29,17,36.05679612,24.90137944
01/06/2014 07:06:35,34,36.05703921,24.90318401
01/06/2014 07:06:42,12,36.0636167,24.89800838
01/06/2014 07:06:45,12,36.06346147,24.89792811
01/06/2014 07:06:48,12,36.06342654,24.89784634
01/06/2014 07:06:53,34,36.05624214,24.90276952
01/06/2014 07:06:57,17,36.05564398,24.90071434
01/06/2014 07:07:00,34,36.05589298,24.90256625
01/06/2014 07:07:04,34,36.05581596,24.90244808
01/06/2014 07:07:08,35,36.06399576,24.87641239
01/06/2014 07:07:12,17,36.0549593,24.90024383
01/06/2014 07:07:15,35,36.06367403,24.87646694
01/06/2014 07:07:21,17,36.05457356,24.89995142
01/06/2014 07:07:26,12,36.06335246,24.89635291
01/06/2014 07:07:30,17,36.05439123,24.90021243
01/06/2014 07:07:33,34,36.0546745,24.90156372
01/06/2014 07:07:37,17,36.05433215,24.90054483
01/06/2014 07:07:41,34,36.0543037,24.90132971
01/06/2014 07:07:46,34,36.05406119,24.9011799
01/06/2014 07:07:50,12,36.06260482,24.89554337
01/06/2014 07:07:53,35,36.06179499,24.8762972
01/06/2014 07:08:00,35,36.061395,24.87620819
01/06/2014 07:08:06,35,36.06115927,24.87617052
01/06/2014 07:08:13,12,36.06270653,24.89438939
01/06/2014 07:08:19,35,36.06051028,24.87617874
01/06/2014 07:08:25,35,36.06020391,24.87619368
01/06/2014 07:08:34,12,36.06317794,24.89355654
01/06/2014 07:08:42,12,36.06327735,24.89307637
01/06/2014 07:08:51,12,36.06339794,24.8927088
01/06/2014 07:08:56,12,36.06348098,24.89245286
01/06/2014 07:09:01,35,36.05836299,24.87621328
01/06/2014 07:09:06,35,36.0581428,24.87617968
01/06/2014 07:09:12,12,36.06318555,24.89178934
01/06/2014 07:09:19,12,36.06319861,24.8913612
01/06/2014 07:09:23,12,36.06324796,24.89123942
01/06/2014 07:09:28,12,36.06317237,24.89101778
01/06/2014 07:09:34,35,36.05673795,24.8761996
01/06/2014 07:09:40,12,36.06318769,24.8904199
01/06/2014 07:09:44,35,36.05623564,24.87621243
01/06/2014 07:09:52,35,36.05583604,24.87617507
01/06/2014 07:09:58,35,36.05554885,24.87618123
01/06/2014 07:10:05,35,36.05516266,24.87616733
01/06/2014 07:10:10,12,36.06317454,24.88885283
01/06/2014 07:10:17,35,36.05457397,24.87617129
01/06/2014 07:10:22,12,36.06320149,24.88826276
01/06/2014 07:10:29,12,36.06318989,24.88790323
01/06/2014 07:10:36,12,36.0633276,24.88762353
01/06/2014 07:10:41,12,36.06346724,24.88751979
01/06/2014 07:10:47,12,36.0636055,24.88727939
01/06/2014 07:10:51,35,36.05294496,24.87645539
01/06/2014 07:10:55,35,36.05272898,24.87650175
01/06/2014 07:11:01,18,36.06333151,24.89608566
01/06/2014 07:11:05,35,36.05224804,24.87654897
01/06/2014 07:11:09,12,36.06371068,24.88620926
01/06/2014 07:11:12,12,36.06363372,24.88607661
01/06/2014 07:11:16,12,36.06363867,24.88592673
01/06/2014 07:11:21,35,36.0519319,24.87708929
01/06/2014 07:11:26,18,36.06251262,24.89523343
01/06/2014 07:11:30,35,36.05194956,24.87753458
01/06/2014 07:11:35,18,36.06268542,24.89487578
01/06/2014 07:11:40,18,36.06264342,24.89460187
01/06/2014 07:11:45,18,36.06277458,24.89438062
01/06/2014 07:11:51,35,36.05193415,24.87857724
01/06/2014 07:11:57,18,36.0629151,24.89380577
01/06/2014 07:12:02,18,36.0631053,24.89355114
01/06/2014 07:12:06,35,36.05193923,24.87931516
01/06/2014 07:12:13,35,36.05184795,24.8795834
01/06/2014 07:12:19,35,36.05154731,24.8795904
01/06/2014 07:12:24,18,36.06339839,24.89251481
01/06/2014 07:12:29,18,36.06346096,24.89231796
01/06/2014 07:12:33,18,36.06336643,24.89219193
01/06/2014 07:12:38,18,36.06328654,24.89197398
01/06/2014 07:12:43,35,36.05034203,24.87957201
01/06/2014 07:12:49,18,36.06326922,24.89140377
01/06/2014 07:12:53,35,36.04984274,24.87957945
01/06/2014 07:12:59,18,36.06321785,24.89088662
01/06/2014 07:13:02,35,36.04940892,24.87956822
01/06/2014 07:13:06,20,36.06562329,24.90119621
01/06/2014 07:13:10,35,36.04899338,24.87956499
01/06/2014 07:13:15,20,36.06532712,24.90157104
01/06/2014 07:13:18,20,36.06526511,24.90160428
01/06/2014 07:13:22,18,36.06316015,24.88977503
01/06/2014 07:13:27,35,36.04814836,24.87956796
01/06/2014 07:13:32,20,36.06449366,24.90174382
01/06/2014 07:13:40,20,36.0641568,24.9018681
01/06/2014 07:13:47,18,36.06316818,24.88850355
01/06/2014 07:13:58,18,36.06315397,24.88800471
01/06/2014 07:14:04,20,36.06299576,24.90226014
01/06/2014 07:14:11,20,36.06291516,24.90252486
01/06/2014 07:14:19,20,36.06281622,24.90299691
01/06/2014 07:14:25,20,36.06280203,24.90328322
01/06/2014 07:14:34,18,36.06369611,24.88640213
01/06/2014 07:14:39,18,36.0636795,24.88620939
01/06/2014 07:14:46,20,36.06245283,24.90423643
01/06/2014 07:15:01,16,36.06037243,24.90563481
01/06/2014 07:15:06,4,36.07305909,24.86417226
01/06/2014 07:15:11,16,36.05991424,24.905359
01/06/2014 07:15:16,4,36.07252647,24.86417239
01/06/2014 07:15:20,20,36.06128045,24.9047111
01/06/2014 07:15:25,4,36.07211101,24.86423072
01/06/2014 07:15:29,20,36.06093755,24.90445813
01/06/2014 07:15:34,4,36.07166769,24.86426333
01/06/2014 07:15:40,4,36.07152398,24.86445495
01/06/2014 07:15:44,16,36.05852568,24.90445175
01/06/2014 07:15:48,20,36.06011978,24.90380496
01/06/2014 07:15:52,4,36.07147354,24.86507671
01/06/2014 07:15:56,20,36.05996787,24.90387174
01/06/2014 07:15:59,20,36.05986936,24.90403844
01/06/2014 07:16:03,16,36.05783413,24.90388937
01/06/2014 07:16:07,16,36.05765677,24.90371992
01/06/2014 07:16:11,4,36.07142199,24.86601848
01/06/2014 07:16:14,16,36.0573958,24.90348237
01/06/2014 07:16:19,16,36.05721615,24.90337873
01/06/2014 07:16:25,4,36.07132584,24.86659032
01/06/2014 07:16:31,16,36.05675399,24.90296137
01/06/2014 07:16:35,20,36.05882057,24.90460039
01/06/2014 07:16:40,20,36.05862166,24.90450917
01/06/2014 07:16:43,20,36.05848695,24.90444192
01/06/2014 07:16:48,16,36.05596472,24.90257034
01/06/2014 07:16:52,16,36.05575243,24.90248682
01/06/2014 07:16:56,4,36.07054989,24.86735849
01/06/2014 07:17:01,16,36.05547958,24.90218474
01/06/2014 07:17:04,20,36.05774314,24.90375493
01/06/2014 07:17:10,4,36.07055197,24.86804736
01/06/2014 07:17:13,20,36.05738874,24.90341836
01/06/2014 07:17:17,20,36.05719101,24.90336806
01/06/2014 07:17:22,4,36.07037439,24.86857186
01/06/2014 07:17:26,20,36.05689044,24.90305852
01/06/2014 07:17:31,4,36.06991735,24.86859866
01/06/2014 07:17:34,16,36.05413234,24.90120947
01/06/2014 07:17:39,4,36.0696539,24.86868958
01/06/2014 07:17:46,4,36.06962887,24.86901951
01/06/2014 07:17:51,4,36.0696413,24.86928567
01/06/2014 07:17:57,4,36.06962533,24.8695784
01/06/2014 07:18:02,4,36.0696182,24.86982411
01/06/2014 07:18:04,20,36.0552801,24.90202342
01/06/2014 07:18:09,6,36.05906803,24.89453468
01/06/2014 07:18:14,4,36.06961879,24.87044445
01/06/2014 07:18:18,4,36.0696391,24.87063671
01/06/2014 07:18:22,4,36.06964884,24.87082014
01/06/2014 07:18:27,6,36.05835088,24.89404749
01/06/2014 07:18:32,4,36.06965185,24.87131703
01/06/2014 07:18:37,6,36.05795423,24.89376292
01/06/2014 07:18:43,6,36.0577157,24.89362084
01/06/2014 07:18:49,4,36.06955125,24.8721632
01/06/2014 07:18:55,6,36.05718824,24.89322289
01/06/2014 07:19:01,26,36.07296734,24.8840363
01/06/2014 07:19:04,6,36.05682329,24.89298281
01/06/2014 07:19:07,26,36.07260919,24.88403708
01/06/2014 07:19:11,4,36.06941685,24.87326161
01/06/2014 07:19:13,6,36.05655478,24.89268569
01/06/2014 07:19:17,26,36.07213284,24.88410871
01/06/2014 07:19:21,4,36.06937739,24.8737396
01/06/2014 07:19:24,26,36.07179894,24.88410826
01/06/2014 07:19:27,6,36.055977,24.89223962
01/06/2014 07:19:30,3,36.08625787,24.85640024
01/06/2014 07:19:34,4,36.0692928,24.87440459
01/06/2014 07:19:37,3,36.08591717,24.85634072
01/06/2014 07:19:41,3,36.08577159,24.85636045
01/06/2014 07:19:43,6,36.05519783,24.89220333
01/06/2014 07:19:46,3,36.08554242,24.85627372
01/06/2014 07:19:48,6,36.05491557,24.89223408
01/06/2014 07:19:51,4,36.06870296,24.87473767
01/06/2014 07:19:55,3,36.08547277,24.85583892
01/06/2014 07:19:57,26,36.07010989,24.88422122
01/06/2014 07:20:01,26,36.06992538,24.88424581
01/06/2014 07:20:04,26,36.06977602,24.88424675
01/06/2014 07:20:07,3,36.08548441,24.85527375
01/06/2014 07:20:10,4,36.06834841,24.87538572
01/06/2014 07:20:13,1,36.06580538,24.88261103
01/06/2014 07:20:15,6,36.05468004,24.89102005
01/06/2014 07:20:18,1,36.06561511,24.88259437
01/06/2014 07:20:21,6,36.0546604,24.89074845
01/06/2014 07:20:24,1,36.06557867,24.8829374
01/06/2014 07:20:26,4,36.06833411,24.87618826
01/06/2014 07:20:28,26,36.06858271,24.88425
01/06/2014 07:20:31,4,36.06818148,24.87629661
01/06/2014 07:20:34,1,36.06553232,24.88344421
01/06/2014 07:20:36,4,36.06798619,24.87628558
01/06/2014 07:20:39,3,36.08408748,24.85514368
01/06/2014 07:20:41,6,36.05468376,24.88977823
01/06/2014 07:20:44,4,36.06758104,24.87635808
01/06/2014 07:20:48,1,36.06555574,24.88410114
01/06/2014 07:20:50,3,36.08365958,24.85491882
01/06/2014 07:20:54,3,36.08367804,24.8547969
01/06/2014 07:20:57,1,36.06555242,24.88452483
01/06/2014 07:20:59,26,36.06710278,24.88436592
01/06/2014 07:21:02,26,36.06686722,24.88432812
01/06/2014 07:21:05,4,36.06653666,24.87642067
01/06/2014 07:21:08,26,36.06663247,24.88433276
01/06/2014 07:21:11,26,36.06652577,24.88434861
01/06/2014 07:21:15,3,36.08353954,24.85378306
01/06/2014 07:21:19,26,36.06645002,24.88472659
01/06/2014 07:21:23,4,36.06561386,24.87645275
01/06/2014 07:21:26,4,36.06550572,24.87639037
01/06/2014 07:21:28,26,36.06642809,24.88517082
01/06/2014 07:21:31,4,36.06526397,24.87644562
01/06/2014 07:21:35,1,36.06502487,24.8858929
01/06/2014 07:21:37,1,36.0649054,24.88593442
01/06/2014 07:21:40,3,36.08274835,24.85335834
01/06/2014 07:21:43,4,36.06459203,24.87637822
01/06/2014 07:21:46,26,36.0662629,24.88588357
01/06/2014 07:21:49,4,36.06430583,24.87642502
01/06/2014 07:21:51,29,36.05933191,24.89473542
01/06/2014 07:21:54,26,36.06583994,24.8858682
01/06/2014 07:21:57,26,36.0657189,24.88588813
01/06/2014 07:22:00,1,36.0637598,24.88588246
01/06/2014 07:22:03,4,36.0636095,24.87645767
01/06/2014 07:22:06,4,36.06345193,24.87646709
01/06/2014 07:22:09,26,36.06510903,24.88588149
01/06/2014 07:22:12,29,36.05849379,24.89405809
01/06/2014 07:22:15,29,36.05831234,24.89401146
01/06/2014 07:22:19,29,36.05813344,24.89387909
01/06/2014 07:22:23,26,36.06446428,24.88594893
01/06/2014 07:22:27,4,36.06241525,24.87645066
01/06/2014 07:22:31,3,36.08252866,24.8510418
01/06/2014 07:22:34,3,36.08233694,24.85101129
01/06/2014 07:22:37,3,36.0821897,24.85100969
01/06/2014 07:22:41,4,36.06173439,24.87630685
01/06/2014 07:22:45,3,36.08180549,24.85095195
01/06/2014 07:22:51,29,36.05685184,24.89300992
01/06/2014 07:22:59,29,36.05654047,24.89275038
01/06/2014 07:23:06,4,36.06051249,24.87623308
01/06/2014 07:23:13,4,36.06014565,24.87618236
01/06/2014 07:23:21,4,36.0597397,24.87619883
01/06/2014 07:23:28,4,36.05943196,24.87618278
01/06/2014 07:23:32,29,36.05508586,24.89222624
01/06/2014 07:23:37,29,36.05484364,24.89217844
01/06/2014 07:23:43,4,36.05868229,24.87622538
01/06/2014 07:23:48,4,36.05845549,24.87616884
01/06/2014 07:23:53,4,36.05818856,24.87618692
01/06/2014 07:23:59,4,36.05788906,24.8761932
01/06/2014 07:24:03,4,36.05769659,24.87619325
01/06/2014 07:24:07,21,36.06011544,24.90543271
01/06/2014 07:24:11,4,36.0572641,24.87620196
01/06/2014 07:24:14,4,36.0571,24.87617521
01/06/2014 07:24:17,29,36.05462955,24.89028834
01/06/2014 07:24:21,29,36.05466802,24.89007586
01/06/2014 07:24:27,21,36.05924147,24.90483058
01/06/2014 07:24:32,21,36.05905833,24.90470975
01/06/2014 07:24:39,4,36.05586245,24.8761826
01/06/2014 07:24:46,4,36.05553865,24.87620251
01/06/2014 07:24:52,4,36.05522446,24.8761949
01/06/2014 07:24:56,4,36.05500524,24.87616517
01/06/2014 07:25:04,4,36.05464538,24.87616608
01/06/2014 07:25:12,4,36.05420624,24.87619562
01/06/2014 07:25:18,21,36.0572855,24.90335234
01/06/2014 07:25:24,4,36.05364697,24.87622767
01/06/2014 07:25:29,21,36.05679707,24.90303407
01/06/2014 07:25:34,4,36.05315385,24.87640285
01/06/2014 07:25:41,4,36.05281627,24.87647796
01/06/2014 07:25:49,4,36.05244054,24.87654676
01/06/2014 07:25:56,4,36.05208086,24.87656533
01/06/2014 07:26:01,14,36.0634252,24.89610631
01/06/2014 07:26:04,21,36.0553115,24.90208123
01/06/2014 07:26:07,21,36.05525387,24.90198879
01/06/2014 07:26:11,21,36.05508695,24.90189008
01/06/2014 07:26:15,14,36.06282025,24.89565212
01/06/2014 07:26:17,33,36.06179272,24.89827058
01/06/2014 07:26:20,33,36.06171143,24.89819068
01/06/2014 07:26:24,4,36.05192024,24.87782161
01/06/2014 07:26:26,33,36.06161335,24.89846789
01/06/2014 07:26:30,4,36.05194303,24.87814396
01/06/2014 07:26:33,33,36.06144699,24.89886835
01/06/2014 07:26:36,21,36.05412583,24.90116992
01/06/2014 07:26:41,4,36.05192457,24.87868727
01/06/2014 07:26:44,4,36.0519318,24.87884176
01/06/2014 07:26:48,33,36.06124898,24.89956346
01/06/2014 07:26:52,14,36.06285516,24.89400266
01/06/2014 07:26:56,4,36.05193869,24.87942423
01/06/2014 07:27:01,13,36.06043535,24.905569
01/06/2014 07:27:04,13,36.06016798,24.90553448
01/06/2014 07:27:08,14,36.06320422,24.8933361
01/06/2014 07:27:11,33,36.06033613,24.89898584
01/06/2014 07:27:14,33,36.06028649,24.89915336
01/06/2014 07:27:17,14,36.06332861,24.89289988
01/06/2014 07:27:20,14,36.06341375,24.89275965
01/06/2014 07:27:23,14,36.06337927,24.89257921
01/06/2014 07:27:26,33,36.060109,24.89968816
01/06/2014 07:27:29,33,36.06012633,24.89984695
01/06/2014 07:27:35,14,36.06330882,24.89207814
01/06/2014 07:27:38,4,36.0499861,24.87958399
01/06/2014 07:27:42,13,36.05859889,24.90453242
01/06/2014 07:27:44,33,36.05968655,24.89999192
01/06/2014 07:27:50,4,36.04939567,24.87956859
01/06/2014 07:27:53,14,36.06319956,24.89124017
01/06/2014 07:27:56,4,36.04909903,24.87957453
01/06/2014 07:27:58,14,36.06315374,24.89097884
01/06/2014 07:28:01,14,36.06316911,24.89082075
01/06/2014 07:28:05,14,36.06317074,24.8906671
01/06/2014 07:28:08,33,36.05885377,24.9000298
01/06/2014 07:28:13,4,36.04823943,24.879568
01/06/2014 07:28:17,33,36.05867717,24.90040499
01/06/2014 07:28:22,13,36.05708023,24.90330259
01/06/2014 07:28:29,13,36.05683703,24.90304206
01/06/2014 07:28:33,14,36.06320954,24.88923596
01/06/2014 07:28:39,13,36.05639482,24.90286233
01/06/2014 07:28:43,13,36.05622989,24.90267248
01/06/2014 07:28:48,14,36.06321178,24.88852791
01/06/2014 07:28:53,14,36.063123,24.88822775
01/06/2014 07:29:00,13,36.05549069,24.9022769
01/06/2014 07:29:06,14,36.06325448,24.88769532
01/06/2014 07:29:11,13,36.05507042,24.90187819
01/06/2014 07:29:18,14,36.06361091,24.88719483
01/06/2014 07:29:22,33,36.05702655,24.90163151
01/06/2014 07:29:27,33,36.05687895,24.90150685
01/06/2014 07:29:33,13,36.05420287,24.90125597
